Year,RegionCode,PersonsEngaged,AvgHoursWorked
2011,DOM,4.04784822463989,2107.80986848101
2012,DOM,4.10198259353638,2114.49883371816
2013,DOM,4.17589092254639,2122.62809065895
2014,DOM,4.3686900138855,2181.51098536797
2015,DOM,4.52515840530396,2156.59748559201
2016,DOM,4.675347805023191,2142.10201024009
2017,DOM,4.81116247177124,2142.10201024009
2018,DOM,4.9869441986084,2142.10201024009
2019,DOM,5.1266794204711905,2142.10201024009
1990,BEL,3.8611569404602095,1655.92814000428
1991,BEL,3.87253284454346,1618.97413687992
1992,BEL,3.8666861057281503,1596.00113493761
1993,BEL,3.8420250415802,1552.05613122218
1994,BEL,3.8282327651977504,1552.05613122218
1995,BEL,3.8869366645813,1578.02613341787
1996,BEL,3.89796614646912,1552.05713122226
1997,BEL,3.9209597110748304,1565.04413232028
1998,BEL,3.986483335495,1576.03413324946
1999,BEL,4.03923988342285,1575.38213319433
2000,BEL,4.12124252319336,1589.10261089617
2001,BEL,4.17833185195923,1581.24315890542
2002,BEL,4.18766069412231,1593.64555143097
2003,BEL,4.18803596496582,1598.21986767667
2004,BEL,4.2358226776123,1587.8026490695
2005,BEL,4.30020713806152,1577.67644856314
2006,BEL,4.34985685348511,1591.63766372009
2007,BEL,4.422259807586671,1593.65753175217
2008,BEL,4.49944686889648,1582.50514357277
2009,BEL,4.48956441879272,1563.22521392411
1990,MYS,6.83181476593018,2240.68156614468
1991,MYS,7.009088993072511,2244.92840890568
1992,MYS,7.18973398208618,2248.4296445991
1990,TWN,8.64918994903564,2230.64404715128
1991,TWN,8.76730060577393,2217.8704756499
1992,TWN,8.97665596008301,2220.2359519573
1993,TWN,9.0836296081543,2240.57904756721
1994,TWN,9.28192806243896,2184.75380926954
1995,TWN,9.36766529083252,2224.49380957436
1996,TWN,9.27466869354248,2198.00047649301
1997,TWN,9.389664649963379,2141.22904731993
1998,TWN,9.42466259002686,2192.32333367822
1999,TWN,9.45766162872314,2190.43095203935
2000,TWN,9.59665679931641,2180.49595274313
2001,TWN,9.38266468048096,2125.61690454219
2002,TWN,9.45366191864014,2111.89714271173
2003,TWN,9.57365798950195,2117.10119030721
2004,TWN,9.783650398254391,2135.55190452561
2005,TWN,9.94264507293701,2127.50928557467
2006,TWN,10.1126384735107,2134.60571387367
2007,TWN,10.2916326522827,2129.87476190476
2008,TWN,10.4036293029785,2073.57642850463
2009,TWN,10.2786331176758,2054.17952407986
2010,TWN,10.4931449890137,2062.69523787443
2011,TWN,10.7088079452515,2052.76023820347
2012,TWN,10.8599252700806,2066.95309506726
2013,TWN,10.9671659469604,2062.22214266678
2015,TWN,11.1978015899658,2152.28978412256
2016,TWN,11.2671976089478,2123.75826339015
2017,TWN,11.3509998321533,2092.538179866
2018,TWN,11.4350004196167,2090.07056408786
2019,TWN,11.5,2085.13533253157
1997,RUS,65.0393981933594,1951.0
1998,RUS,64.11171722412111,1946.0
1999,RUS,64.6136779785156,1964.0
2000,RUS,65.0593948364258,1982.0
1990,FIN,2.47324681282043,1726.42197374818
1991,FIN,2.33420395851135,1707.33799373847
1992,FIN,2.17736554145813,1706.44731400211
1993,FIN,2.05326247215271,1705.86514553167
1994,FIN,2.02097463607788,1726.84014869888
1995,FIN,2.06322002410889,1732.45251857969
1996,FIN,2.09856796264648,1730.97683305469
1997,FIN,2.16961622238159,1726.78554929317
1998,FIN,2.21240305900574,1716.50511821723
1999,FIN,2.2578592300415,1716.14964718413
2000,FIN,2.30501818656921,1704.71345334377
2001,FIN,2.34111309051514,1689.91650610148
2002,FIN,2.37020444869995,1682.49873117916
2003,FIN,2.37640070915222,1676.4135021097
2004,FIN,2.38887906074524,1677.69150052466
2005,FIN,2.4248161315918,1667.03873661582
2006,FIN,2.46965169906616,1661.74322350268
2007,FIN,2.52319550514221,1658.02532851642
2008,FIN,2.57803201675415,1653.79985243292
2009,FIN,2.51139402389526,1632.52051956331
2010,FIN,2.49583029747009,1637.91237423337
2011,FIN,2.53533053398132,1630.3018346814
2012,FIN,2.55647730827332,1619.73318727749
2013,FIN,2.53670454025269,1612.17329601451
2014,FIN,2.52565336227417,1609.53399057687
2015,FIN,2.52453279495239,1607.1400269435
2016,FIN,2.53631186485291,1606.30325023667
2017,FIN,2.56326818466187,1600.32008743852
2018,FIN,2.62945699691772,1597.73047484863
2019,FIN,2.67370533943176,1590.69453809845
1990,PHL,22.0121898651123,2191.85074734378
1991,PHL,22.4488773345947,2176.25021995287
1992,PHL,23.3652381896973,2176.11104785618
1993,PHL,23.8791027069092,2136.09364080059
1994,PHL,24.5854244232178,2149.98689956855
1995,PHL,25.1051502227783,2130.21394088094
1996,PHL,26.8089160919189,2094.38431692783
1997,PHL,27.2446250915527,2146.59352778305
1998,PHL,27.6099987030029,2105.02670496789
1999,PHL,28.3339042663574,2115.57987347704
2000,PHL,28.3471717834473,2160.45367914906
2001,PHL,29.150749206543,2067.62990910962
2002,PHL,29.9237499237061,2061.25575078172
2003,PHL,30.6417503356934,2077.35258103476
2004,PHL,31.6117496490479,2084.00799791227
2005,PHL,31.799165725708,2103.09054529137
2006,PHL,32.5893173217773,2077.18583383126
2007,PHL,33.763500213623,2092.11421449802
2008,PHL,34.0890007019043,2112.77909030905
2009,PHL,35.0970649719238,2117.41814323607
2010,PHL,36.1472206115723,2124.37976911336
2011,PHL,37.0800666809082,2127.20830581846
2012,PHL,37.7128028869629,2131.92487978723
2013,PHL,38.1180000305176,2140.26487722336
2014,PHL,38.5736999511719,2142.98321311221
2015,PHL,38.7410011291504,2149.71422660348
2016,PHL,40.9946975708008,2159.47503073321
2017,PHL,40.333992004394496,2168.29650047107
1990,SVK,2.44972229003906,1827.64549167595
1991,SVK,2.26108622550964,1827.73431293746
1992,SVK,2.12351584434509,1827.67509876309
1993,SVK,2.12264251708984,1827.80339614088
1994,SVK,2.0809338092804,1827.42837303654
1995,SVK,2.12716436386108,1853.04837247709
1996,SVK,2.17066502571106,1819.63218989266
1997,SVK,2.14685535430908,1829.99798018704
1998,SVK,2.13546967506409,1821.86070877402
1999,SVK,2.08019232749939,1816.24063645476
2000,SVK,2.04289054870605,1815.60609427859
2001,SVK,2.0587158203125,1800.73557213075
2002,SVK,2.06143546104431,1754.07400866362
2003,SVK,2.08500528335571,1697.56511863798
2004,SVK,2.08045768737793,1741.99432804892
2005,SVK,2.11366653442383,1769.4879147498
2006,SVK,2.15744638442993,1774.45401638537
2007,SVK,2.20191550254822,1791.20107305108
2008,SVK,2.27122688293457,1793.35688920139
2009,SVK,2.22454428672791,1780.33824143503
2010,SVK,2.19011259078979,1805.15019679052
2011,SVK,2.22800302505493,1793.0127563612
2012,SVK,2.22779130935669,1789.04242270631
2013,SVK,2.21088218688965,1771.61409510777
2014,SVK,2.24279403686523,1759.61316150507
2015,SVK,2.28782558441162,1754.0862776234
2016,SVK,2.34200167655945,1740.01077098727
2017,SVK,2.39255213737488,1713.78095149773
2018,SVK,2.43950939178467,1703.92536881689
2019,SVK,2.46886086463928,1694.94016521909
1990,ESP,14.0393342971802,1746.52839962172
1991,ESP,14.2064619064331,1755.52940168123
1992,ESP,13.9800481796265,1747.56539985899
1990,NOR,2.06056118011475,1502.42954324587
1991,NOR,2.04144430160522,1500.49067713445
1992,NOR,2.03672528266907,1510.32448377581
1993,NOR,2.05102157592773,1506.58857979502
1994,NOR,2.0791347026825,1504.5739046702
1995,NOR,2.12353205680847,1487.7358490566
1996,NOR,2.1685893535614,1482.20064724919
1997,NOR,2.23335218429565,1477.53818508535
1998,NOR,2.292973279953,1475.71115973742
1999,NOR,2.31195831298828,1474.84822202949
2000,NOR,2.32404756546021,1456.46551724138
2001,NOR,2.33956551551819,1423.98286937902
2002,NOR,2.32673096656799,1406.80154972019
2003,NOR,2.29034423828125,1389.42307692308
2004,NOR,2.29686069488525,1404.96948561465
2005,NOR,2.32225728034973,1406.38481449525
2006,NOR,2.39802026748657,1399.66555183946
2007,NOR,2.49009585380554,1405.23138832998
2008,NOR,2.56518721580505,1406.78627145086
2009,NOR,2.55368542671204,1387.08414872798
2010,NOR,2.54492259025574,1395.36709854731
2011,NOR,2.58119368553162,1400.15479876161
2012,NOR,2.63411355018616,1396.28365566932
2013,NOR,2.66557717323303,1386.72168042011
2014,NOR,2.69630098342896,1389.38381588716
2015,NOR,2.71251749992371,1391.94680458072
2016,NOR,2.72317981719971,1394.47513812155
2017,NOR,2.75673079490662,1380.77903167091
2018,NOR,2.80533766746521,1382.52148997135
2019,NOR,2.85366177558899,1384.07329105004
1990,THA,28.7045097351074,2579.75468061814
1991,THA,29.0322074890137,2627.61554140804
1992,THA,30.3436660766602,2643.70777900983
1993,THA,30.3171501159668,2564.59632456175
1990,PER,7.7232780456543,2124.67849357041
1991,PER,8.247714996337889,2120.4772792949
1992,PER,8.24919414520264,2126.32514835365
1993,PER,8.504463195800781,2119.62940741529
1994,PER,8.96049690246582,2117.72408282314
1995,PER,9.45002937316895,2117.34418186855
1996,PER,9.8386402130127,2112.00906141046
1997,PER,10.0837860107422,2111.49587635061
1998,PER,10.529559135437,2104.99258180791
1999,PER,10.8540410995483,2101.35515069944
2000,PER,11.3204851150513,2101.23468405172
2001,PER,11.4839658737183,2100.58492780776
2002,PER,11.7225522994995,2098.30816906557
2003,PER,11.9215984344482,2100.92120891962
2004,PER,12.2204704284668,2099.53957604442
2005,PER,12.4795579910278,2100.56938829356
2006,PER,12.9000053405762,2100.76459619634
2007,PER,13.2694931030273,2116.98228593942
2008,PER,13.5634441375732,2123.13309524531
2009,PER,13.8672962188721,2123.40433436309
2010,PER,14.2233390808105,2132.4568509245
2011,PER,14.5786247253418,2132.8753053824
2012,PER,14.9420003890991,2134.47303367359
2013,PER,15.2072553634644,2137.35821891497
2014,PER,15.5599155426025,2134.60751285304
2015,PER,15.8877506256104,2133.84166962571
2016,PER,16.0555400848389,2139.42177156342
2017,PER,16.34743309021,2139.60175949709
2018,PER,16.6499004364014,2139.60175949709
2019,PER,16.8904037475586,2139.60175949709
2004,GRC,4.75302076339722,2082.55181805742
2005,GRC,4.7787942886352495,2136.23901680056
2006,GRC,4.83397340774536,2125.33637405048
2007,GRC,4.85828065872192,2110.98857785184
2008,GRC,4.87200880050659,2106.26003838266
2009,GRC,4.79636907577515,2081.21163802029
2010,GRC,4.63715410232544,2019.57079830326
2011,GRC,4.30132818222046,2037.70031630692
2014,BGD,59.445442199707,2366.94326704829
2015,BGD,59.4893836975098,2418.75081657411
2016,BGD,59.5297966003418,2473.50895777158
2017,BGD,63.0287742614746,2418.88269322362
2018,BGD,64.3414001464844,2418.88269322362
2019,BGD,65.534065246582,2418.88269322362
2014,PAK,56.52000045776369,2058.52392472931
2015,PAK,57.419994354248,2026.97769663354
2016,PAK,58.810356140136705,1997.12581192399
2017,PAK,60.2505950927734,1966.90718046047
2018,PAK,61.7038307189941,1966.90718046047
2019,PAK,63.0850524902344,1966.90718046047
1990,ISR,1.7352020740509,1904.34166878924
1991,ISR,1.82895874977112,1897.26233173054
1992,ISR,1.90309059619904,1950.86302660353
1993,ISR,2.02081847190857,1952.88569433458
1994,ISR,2.15961456298828,1993.3390489557
1995,ISR,2.26355218887329,2017.61106172838
1996,ISR,2.3529953956604,2035.53907319684
1997,ISR,2.41226196289063,2040.49768557203
1998,ISR,2.46883797645569,2015.45924767191
1999,ISR,2.5393385887146,2023.33848173095
2000,ISR,2.62785315513611,2034.74208909033
2001,ISR,2.64643597602844,1998.01473439084
2002,ISR,2.66432070732117,2015.55430785823
2003,ISR,2.69094395637512,1996.87808799006
2004,ISR,2.73008561134338,1973.28948691659
2005,ISR,2.82707834243774,1965.09572601597
2006,ISR,2.91725611686707,1951.71924629182
2007,ISR,3.06064367294312,1964.7948558278
2008,ISR,3.19152283668518,1960.65036774837
2009,ISR,3.27273941040039,1962.02768960234
2010,ISR,3.38055443763733,1956.26718555072
2011,ISR,3.48087573051453,1946.81303439424
2012,ISR,3.6142454147338894,1918.91043956356
2013,ISR,3.7017765045166,1908.59741768462
2014,ISR,3.7989358901977504,1894.17542136065
2015,ISR,3.8831653594970703,1895.90942412208
2016,ISR,3.9771816730499294,1921.19098068296
2017,ISR,4.07889461517334,1920.53250811581
2018,ISR,4.15644454956055,1912.89232128093
2019,ISR,4.22871017456055,1900.87477881961
1990,ITA,22.8031978607178,1856.40135855818
1991,ITA,23.2300720214844,1847.46831313152
1992,ITA,23.0689678192139,1850.49741093755
1993,ITA,22.4561138153076,1850.64017966634
1994,ITA,22.0882892608643,1850.3267706602
1995,ITA,22.0284538269043,1856.21289433328
1996,ITA,22.1148357391357,1866.15175598559
1997,ITA,22.1117401123047,1859.86389820852
1998,ITA,22.2677383422852,1873.13292810656
1999,ITA,22.4724884033203,1869.87801800286
2000,ITA,22.91796875,1850.1979712184
2001,ITA,23.4304504394531,1837.63621651548
2002,ITA,23.9171123504639,1826.19009524448
2003,ITA,24.3223209381104,1815.103813227
2004,ITA,24.4742603302002,1814.61554241732
2003,MMR,19.6029815673828,2444.79302202404
2004,MMR,19.7667675018311,2444.78218274209
2005,MMR,19.9108791351318,2444.74240641588
2006,MMR,20.0232200622559,2444.41250974824
2007,MMR,20.1347427368164,2444.06333564617
2008,MMR,20.2560043334961,2443.68557750431
2009,MMR,20.3616790771484,2443.26645958323
2010,MMR,20.4996280670166,2442.78464424057
2011,MMR,20.7450885772705,2443.07080151805
2012,MMR,20.9821166992188,2443.35114092496
2013,MMR,21.2141494750977,2443.60836010848
2014,MMR,21.4559535980225,2443.80507726345
2015,MMR,21.7003002166748,2445.98534497364
2016,MMR,21.8292846679688,2445.27809473928
2017,MMR,21.9414005279541,2447.0576594937
2018,MMR,22.6158046722412,2447.0576594937
2019,MMR,22.1093082427979,2447.0576594937
1993,CHN,688.579162597656,1981.64529459047
1994,CHN,693.9137573242191,1989.29892990883
1995,CHN,699.202392578125,2001.83393325498
1996,CHN,705.6328125,2017.26468243655
1997,CHN,713.376403808594,2037.36385895159
1998,CHN,721.1416015625,2062.05230428812
1999,CHN,728.701110839844,2082.06654040956
2000,CHN,735.7231445312499,2090.47531061941
2001,CHN,742.675964355469,2103.51517613363
2002,CHN,748.695434570313,2118.20137588701
2003,CHN,753.5504150390631,2138.08227702886
2004,CHN,758.614318847656,2167.89594581493
2005,CHN,763.212036132813,2192.35458727075
2006,CHN,767.209350585938,2183.05831502574
2007,CHN,771.0383911132809,2152.6502141501
2008,CHN,774.4563598632809,2131.59268716585
2009,CHN,777.6272583007809,2138.85173747165
2010,CHN,781.035522460938,2172.71018311543
2011,CHN,784.7133178710941,2178.80911654017
2012,CHN,788.292846679688,2184.29287571704
2013,CHN,791.642761230469,2178.3250154072
2014,CHN,794.645629882813,2178.66247759958
2015,CHN,797.3352661132809,2170.45931702625
2016,CHN,798.530334472656,2167.22768958674
2017,CHN,799.1860961914061,2168.91884848016
2018,CHN,799.306640625,2168.91884848016
2019,CHN,798.807739257813,2168.91884848016
1990,NLD,6.80782461166382,1476.1851996037
1991,NLD,6.92959690093994,1467.07119837134
1992,NLD,7.02105808258057,1473.48519923862
1993,NLD,7.04875993728638,1463.15219784143
1994,NLD,7.10170555114746,1470.79619887502
1995,NLD,7.272158622741699,1481.55820033021
1996,NLD,7.435649871826169,1496.45040431267
1997,NLD,7.66996097564697,1481.96731171548
1998,NLD,7.84916114807129,1478.72183908046
1999,NLD,8.066938400268551,1477.17405338299
2000,NLD,8.20334815979004,1464.06144093624
2001,NLD,8.352365493774409,1454.07684952791
2002,NLD,8.40687084197998,1436.37664649341
2003,NLD,8.36742305755615,1427.82780429594
2004,NLD,8.28774833679199,1447.89523234762
2005,NLD,8.36416625976563,1433.6118705036
2006,NLD,8.569997787475591,1430.44713061847
2007,NLD,8.838912010192871,1429.1720246238
2008,NLD,8.98141098022461,1428.56623667975
2009,NLD,8.89032363891602,1420.04706414753
2010,NLD,8.81467723846436,1419.63344344458
2011,NLD,8.878933906555181,1420.18023715415
2012,NLD,8.85645008087158,1410.50978838972
2013,NLD,8.753303527832031,1414.6989579755
2014,NLD,8.73923397064209,1425.5953008596
2015,NLD,8.807258605957031,1425.81357856494
2016,NLD,8.91725921630859,1437.30940400313
2017,NLD,9.098231315612791,1436.76564376979
2018,NLD,9.302178382873539,1436.40336313325
2019,NLD,9.45690822601318,1439.73151629073
1990,SGP,1.52955627441406,2431.68752962136
1991,SGP,1.57962834835052,2451.96245132616
1992,SGP,1.61679792404175,2455.63333064467
1993,SGP,1.6152366399765,2482.59594516813
1994,SGP,1.6605042219162,2498.54006135709
1995,SGP,1.69385671615601,2512.1887529966
1996,SGP,1.75845015048981,2533.22653197735
2001,RUS,65.7637634277344,1980.0
2002,RUS,66.1761932373047,1982.0
2003,RUS,66.6292495727539,1993.0
2004,RUS,67.5990447998047,1993.0
2005,RUS,68.7158126831055,1989.0
2006,RUS,69.6144332885742,1998.0
2007,RUS,71.15825653076169,1999.0
2008,RUS,71.4336166381836,1997.0
2009,RUS,69.82052612304689,1974.0
2010,RUS,70.3723678588867,1976.0
2011,RUS,71.3623123168945,1979.0
2012,RUS,72.05072784423831,1982.0
2013,RUS,71.8606414794922,1980.0
2014,RUS,70.8957901000977,1985.0
2015,RUS,71.7339019775391,1978.0
2016,RUS,71.7990951538086,1974.0
2017,RUS,71.7998733520508,1979.0
2018,RUS,72.1640853881836,1970.0
2019,RUS,71.67063903808591,1965.0
2010,BEL,4.49962615966797,1573.83071067685
2011,BEL,4.54205083847046,1590.23435097738
2012,BEL,4.56263446807861,1587.29507479661
2013,BEL,4.55591201782227,1585.59508664181
2014,BEL,4.58118343353271,1581.59598872649
2015,BEL,4.62203359603882,1575.45686873281
2016,BEL,4.6838812828064,1574.1541719248
2017,BEL,4.7691011428833,1577.91766637202
2018,BEL,4.83939981460571,1583.26399701065
2019,BEL,4.92193651199341,1586.43099700467
1993,ESP,13.5553369522095,1739.55239802555
1994,ESP,13.4701452255249,1738.50739778644
1995,ESP,13.7099771499634,1738.79639785257
1996,ESP,13.8927307128906,1740.33928927078
1997,ESP,14.3973741531372,1742.63677191539
1998,ESP,15.0280675888062,1751.10587060624
1999,ESP,15.7469720840454,1756.27373368015
2000,ESP,16.6057415008545,1752.82075838745
2001,ESP,17.2284984588623,1762.06978335498
2002,ESP,17.6609916687012,1763.64741830528
2003,ESP,18.1891918182373,1754.63317012726
2004,ESP,18.8427562713623,1739.90120009097
2005,ESP,19.6254844665527,1723.71916932259
2006,ESP,20.4114551544189,1713.74063366858
2007,ESP,21.0064086914063,1701.30779766684
2008,ESP,20.9879493713379,1710.12620246177
2009,ESP,19.7019081115723,1715.80455861982
2010,ESP,19.4127388000488,1705.77553458184
2011,ESP,18.9144439697266,1710.69165947777
2012,ESP,18.1356639862061,1696.72661811367
2013,ESP,17.7012004852295,1689.82440964343
2014,ESP,17.8802528381348,1690.56399650873
2015,ESP,18.3529300689697,1694.23718822333
2016,ESP,18.7136058807373,1701.45006195262
2017,ESP,19.1719799041748,1689.47621970404
2015,IRL,1.9889475107193,1770.58430751139
2016,IRL,2.05872511863709,1762.92321070813
2017,IRL,2.12349605560303,1774.74978312983
2018,IRL,2.19354510307312,1785.40216270954
2019,IRL,2.26044774055481,1771.97794230727
1990,GBR,26.7035007476807,1745.94408522119
1991,GBR,25.9898433685303,1720.54658385093
1992,GBR,25.3715019226074,1714.33046202036
1993,GBR,25.1438293457031,1710.31607236368
1994,GBR,25.3505706787109,1720.59048403223
1995,GBR,25.669792175293,1722.62524933672
1996,GBR,25.9245548248291,1722.09249896872
1997,GBR,26.4080142974854,1721.19544216469
1998,GBR,26.6908988952637,1716.99944019407
1999,GBR,27.0670280456543,1708.6103928371
2000,GBR,27.3803482055664,1692.9539541907
2001,GBR,27.5957145690918,1695.97647228637
2002,GBR,27.8036136627197,1678.56139566093
2003,GBR,28.0600528717041,1669.38034282677
2004,GBR,28.3535346984863,1666.71573781984
2005,GBR,28.67258644104,1669.7371727658
2006,GBR,29.0010757446289,1663.98572298822
2007,GBR,29.3157424926758,1665.82136292464
2008,GBR,29.6632537841797,1660.4688053732
2009,GBR,29.288875579834,1638.33173274798
2010,GBR,29.4251174926758,1643.20782797612
2011,GBR,29.6050701141357,1639.81584702709
2012,GBR,29.9530944824219,1655.01902549079
2013,GBR,30.3140392303467,1665.97488620572
2014,GBR,31.0111045837402,1672.43403189881
2015,GBR,31.506929397583,1669.46515474792
2016,GBR,31.9384746551514,1667.69889898719
2017,GBR,32.2430648803711,1668.94905948779
2018,GBR,32.6317443847656,1663.18888383671
2019,GBR,32.9824981689453,1667.94771142193
1990,IRL,1.21543323993683,2080.2445738163
1991,IRL,1.20690011978149,2045.190150666
1992,IRL,1.20704126358032,1996.7941187047
1993,IRL,1.22500240802765,1970.11090108281
1994,IRL,1.26555788516998,1970.37250125562
1995,IRL,1.32348835468292,1962.00129572711
1996,IRL,1.37191247940063,1953.59919210706
1997,IRL,1.4235668182373,1954.1941393222
1998,IRL,1.51667761802673,1953.19404355812
1999,IRL,1.61562526226044,1941.88287483442
2000,IRL,1.68873858451843,1932.72378818257
2001,IRL,1.74058651924133,1923.52937812396
2002,IRL,1.76816737651825,1904.27627133913
2003,IRL,1.80457103252411,1886.78643486913
2004,IRL,1.86792421340942,1875.25595718632
2005,IRL,1.95669794082642,1883.19370126892
2006,IRL,2.03544306755066,1878.81295664881
2007,IRL,2.11001467704773,1864.9322829648
2008,IRL,2.09775638580322,1843.89620758483
2009,IRL,1.94784796237946,1811.8029862916
2010,IRL,1.88317596912384,1720.97381659398
2011,IRL,1.849360704422,1736.53149753786
2012,IRL,1.83829128742218,1737.86125274317
2013,IRL,1.88550460338593,1743.47263539131
2014,IRL,1.92706954479218,1757.03059248741
1994,THA,30.343334197998,2614.28035608702
1995,THA,30.9277782440186,2609.08843664665
1996,THA,30.6977348327637,2555.23522277005
1997,THA,31.5802631378174,2485.2308696289
1998,THA,30.615234375,2533.81865571529
1999,THA,30.5776538848877,2498.46783868626
2000,THA,31.47385597229,2502.6596050138
2001,THA,32.0900917053223,2404.50668854161
2002,THA,33.0482177734375,2393.93961024573
2003,THA,33.823299407959,2383.69676146474
2004,THA,34.7003288269043,2389.00121950127
2005,THA,35.2092475891113,2337.94273898473
2006,THA,35.6200294494629,2325.65189084755
2007,THA,36.1891975402832,2329.80112734262
2008,THA,36.977848052978494,2342.09199308417
2009,THA,37.68135452270511,2354.11194230289
2010,THA,38.0122909545898,2349.35640309388
2011,THA,37.913101196289105,2357.54646363281
2012,THA,38.2787628173828,2312.42985399874
2013,THA,38.150440216064496,2273.49379720735
2014,THA,38.0160369873047,2247.32106618344
2015,THA,37.9529876708984,2186.46081958884
2016,THA,37.6143608093262,2207.70375147476
2017,THA,37.3719863891602,2092.99009981099
2018,THA,37.7916793823242,2092.99009981099
2019,THA,37.540958404541,2092.99009981099
1990,AUT,3.56034135818481,1826.02977823911
1991,AUT,3.59102511405945,1836.4441713434
1992,AUT,3.59442853927612,1804.93136163252
1993,AUT,3.57331585884094,1802.29813196879
1994,AUT,3.58372044563293,1800.5380693988
1995,AUT,3.58495450019836,1774.43638786439
1996,AUT,3.60650897026062,1807.2706167889
1997,AUT,3.6355588436126705,1815.69195567073
1998,AUT,3.67207717895508,1794.03050655954
1999,AUT,3.7251980304718,1797.97135268246
2000,AUT,3.7599310874939,1798.43221117612
2001,AUT,3.7858388423919695,1785.4201480698
2002,AUT,3.78069376945496,1782.84794012249
2003,AUT,3.80615854263306,1773.97785450023
2004,AUT,3.8253457546234095,1776.46583847686
2005,AUT,3.8623652458190896,1752.48934906659
2006,AUT,3.9256289005279505,1735.66953330982
2007,AUT,3.9980716705322306,1724.77914038572
2008,AUT,4.07503700256348,1717.19510018023
2009,AUT,4.057965278625489,1673.07510755993
2010,AUT,4.09695100784302,1665.8438684206
2011,AUT,4.16814422607422,1671.68779057894
2012,AUT,4.2164249420166,1647.85287599045
2013,AUT,4.23290538787842,1632.06762453878
2014,AUT,4.26914358139038,1621.56576445456
2015,AUT,4.27823972702026,1605.28054807562
2016,AUT,4.32122898101807,1618.21077872449
2017,AUT,4.398534774780271,1608.18096742251
2018,AUT,4.4884819984436,1612.6927480831
2019,AUT,4.55028104782104,1611.37422283302
1990,JPN,65.1040191650391,2028.41875
1991,JPN,66.3909149169922,2010.74189814815
1992,JPN,67.11811065673831,1962.13055555556
1993,JPN,67.3560638427734,1926.77685185185
1994,JPN,67.43040466308591,1909.1
1995,JPN,67.6575775146484,1911.6
1996,JPN,67.7258529663086,1914.8
1997,JPN,68.1842727661133,1887.1
1998,JPN,67.34218597412111,1866.5
1999,JPN,66.4233779907227,1850.9
2000,JPN,65.9155044555664,1858.5
2001,JPN,65.6163330078125,1843.1
2002,JPN,64.8048706054688,1830.6
2003,JPN,64.8037414550781,1834.2
2004,JPN,65.1968002319336,1841.9
2005,JPN,65.7725296020508,1828.2
2006,JPN,66.2852020263672,1836.4
2007,JPN,66.84189605712889,1826.9
2008,JPN,66.7975387573242,1807.7
2009,JPN,66.09548950195311,1757.7
2010,JPN,66.0146179199219,1779.3
2011,JPN,66.0097427368164,1775.3
2012,JPN,65.8345184326172,1786.8
1990,PRT,4.46721506118774,1972.38001817994
1991,PRT,4.62027311325073,1893.14306790613
1992,PRT,4.68206834793091,1876.25604348235
1993,PRT,4.602285861968991,1863.66193020612
1994,PRT,4.6066813468933105,1859.32958282557
1995,PRT,4.586215496063231,1897.71780842486
1990,SWE,4.60387134552002,1558.67115858275
1991,SWE,4.5344157218933105,1545.42515723507
1992,SWE,4.33808612823486,1563.00815902401
1993,SWE,4.11559629440308,1594.68116224649
1994,SWE,4.07131433486938,1633.4432604041
1995,SWE,4.13345527648926,1638.93100191325
1996,SWE,4.10424947738647,1651.48074904172
1997,SWE,4.0537390708923295,1656.30657367562
1998,SWE,4.12105321884155,1655.18373501301
1999,SWE,4.20493459701538,1664.77678784125
2000,SWE,4.30533695220947,1643.43843005952
2001,SWE,4.39241981506348,1620.15210857091
2002,SWE,4.39112377166748,1597.0250153643
2003,SWE,4.364802837371831,1583.29975733712
2004,SWE,4.336328506469729,1606.84909401079
2005,SWE,4.346067905426031,1605.51384218527
2006,SWE,4.4287390708923295,1603.95141590518
2007,SWE,4.5317554473877,1616.89026411758
2008,SWE,4.56410884857178,1627.13185100639
2009,SWE,4.46770429611206,1613.09630559541
2010,SWE,4.49497747421265,1640.51411133139
2011,SWE,4.60181665420532,1640.99142247573
2012,SWE,4.63860321044922,1627.29453460982
2013,SWE,4.6804924011230495,1617.95590753425
2014,SWE,4.735364437103271,1619.43048929793
2015,SWE,4.79061079025269,1620.92563702548
2016,SWE,4.853437900543209,1634.16930460533
2017,SWE,4.94028997421265,1621.47271060081
2018,SWE,4.995614051818849,1620.7348412029
2019,SWE,5.00213670730591,1605.27660238286
2012,GRC,4.0337176322937,2055.37413342038
2013,GRC,3.94175744056702,2059.21990339469
2014,GRC,3.99039793014526,2020.88162108039
2015,GRC,4.03007793426514,2031.14044153109
2016,GRC,4.04878664016724,2030.09039855206
2017,GRC,4.10166883468628,2045.24137432014
2018,GRC,4.1614050865173295,2044.43100594298
2019,GRC,4.235072612762449,2036.4635206703
1990,CAN,13.2902002334595,1795.29275976099
1991,CAN,13.0584363937378,1774.18933014911
1992,CAN,12.9304809570313,1772.38697853733
1993,CAN,13.0346269607544,1771.12232132047
1994,CAN,13.2910928726196,1784.99053515429
1995,CAN,13.5025472640991,1785.01634448525
1996,CAN,13.6361770629883,1798.8071303262
1997,CAN,13.8997020721436,1796.67786052231
1998,CAN,14.2236766815186,1792.64300178282
1999,CAN,14.6154613494873,1791.86011874381
2000,CAN,14.952766418457,1786.1863674886
2001,CAN,15.0748319625854,1773.04081492155
2002,CAN,15.4272909164429,1754.36346241955
